timestamp,open,high,low,close,volume
2018-05-31,242.1500,254.2200,241.0600,251.4800,10946927
2018-04-30,233.2900,255.0000,225.2500,241.7300,13635802
2018-03-29,222.0000,235.8700,218.0000,233.5600,15719540
2018-02-28,215.7000,236.0000,198.5100,222.4100,26707269
2018-01-31,188.5200,221.9200,186.9000,216.8500,21042752
2017-12-29,185.7800,193.0200,177.2400,188.9600,18759547
2017-11-30,182.3200,186.9400,166.7400,186.1600,24224289
2017-10-31,199.7900,211.7500,180.2700,183.0000,30434299
2017-09-29,182.8900,199.6900,181.4900,198.5500,18464742
2017-08-31,186.7200,200.9500,175.8000,182.2600,26341915
2017-07-31,211.5500,216.9100,181.0900,186.5000,22048340
2017-06-30,213.7800,221.5800,201.1000,211.5300,15618470
2017-05-31,181.0000,212.0500,181.0000,211.7200,15502371
2017-04-28,184.0700,188.8500,173.0000,181.3900,18962332
2017-03-31,191.6400,192.0100,181.2300,184.3000,16132109
2017-02-28,174.8100,191.8300,170.0604,189.8100,16943201
2017-01-31,159.2200,175.0900,156.2600,174.5400,11134635
2016-12-30,168.3800,169.6000,157.9700,159.2400,10550313
2016-11-30,169.8500,172.6200,153.5800,168.0400,13445567
2016-10-31,152.1200,169.5100,149.6700,169.2400,17521125
2016-09-30,149.1700,155.1000,145.0000,151.8500,10299641
2016-08-31,146.9400,151.2000,143.4700,149.5700,9453630
2016-07-29,131.4500,149.1300,130.9600,147.3000,17450113
2016-06-30,120.6000,131.6700,120.3510,131.3800,15473673
2016-05-31,120.9200,123.6820,116.9100,120.8800,20118186
2016-04-29,131.4900,140.8000,119.0200,120.8800,18958852
2016-03-31,133.7600,136.3300,128.4200,131.8600,18291308
2016-02-29,113.5500,135.4300,104.1000,133.0400,25309355
2016-01-29,109.9600,113.9800,101.0100,113.9300,17949675
2015-12-31,107.7100,112.8200,106.9000,111.2500,15465208
2015-11-30,106.5500,109.7850,100.5900,107.4700,8833726
2015-10-30,107.9900,110.5200,100.5600,106.6700,17966417
2015-09-30,104.5200,114.7000,103.3300,107.9100,10258550
2015-08-31,113.8400,116.2700,99.0000,105.9400,9914192
2015-07-31,114.7700,119.7290,109.5700,113.8400,13072241
2015-06-30,109.5800,115.2400,108.0500,113.4000,9295773
2015-05-29,108.5600,111.4200,105.2500,108.6600,6552888
2015-04-30,100.2800,114.0000,98.0100,107.8500,12244069
2015-03-31,101.9100,105.0000,98.0000,100.5500,8125361
2015-02-27,99.6000,106.4590,96.7620,101.5300,8413453
2015-01-30,94.3000,103.9200,93.1650,99.0500,11515389
2014-12-31,93.7900,97.1500,91.9000,94.1700,7487205
2014-11-28,89.1500,95.4900,88.8300,93.8500,6158810
2014-10-31,76.9000,89.3200,75.6400,88.7900,15944031
2014-09-30,75.6500,77.8600,75.1400,76.9600,6415788
2014-08-29,71.6000,75.7100,69.7600,75.4500,7425600
2014-07-31,73.2400,76.4400,72.0000,72.0000,9122900
2014-06-30,72.5900,74.1100,70.2326,73.0900,7635800
2014-05-30,74.5800,74.6396,70.3000,72.4500,8177900
2014-04-30,77.0000,78.9400,71.6701,74.3800,9037900
2014-03-31,78.2800,80.6100,74.7500,76.9700,9742000
2014-02-28,70.6900,79.4000,66.1800,79.0600,13475100
2014-01-31,69.6500,73.4100,68.5004,70.6100,12767500
2013-12-31,68.9400,71.1700,67.6900,69.6500,8451800
2013-11-29,67.1900,70.1000,66.5800,69.1300,6966700
2013-10-31,68.1200,69.9200,64.8900,67.0600,17169100
2013-09-30,61.6200,68.3800,60.9500,67.9500,8953000
2013-08-30,63.0000,64.7000,60.8600,61.4400,10112300
2013-07-31,58.6000,64.4488,58.4100,62.5800,16858300
2013-06-28,59.1900,61.2400,55.7500,58.1500,18224700
2013-05-31,55.2200,60.2100,54.2500,59.2700,26427200
2013-04-30,51.4400,56.4500,49.0900,55.2000,11523100
2013-03-28,47.4900,51.6700,47.1600,51.4400,10083300
2013-02-28,46.9100,48.7180,44.4500,47.6200,11850000
2013-01-31,44.1800,47.2500,43.8100,46.5700,9129300
2012-12-31,41.9400,43.7400,40.3000,43.5500,8788200
2012-11-30,40.7300,42.6300,38.9810,41.6000,10734000
2012-10-31,37.7400,41.5100,37.1700,40.6200,17390600
2012-09-28,35.3800,37.7600,33.6700,37.7000,12053400
2012-08-31,34.1400,36.4700,33.2800,35.4400,10058500
2012-07-31,30.9500,34.5800,30.1600,34.1400,12499200
2012-06-29,30.0700,30.9200,28.1700,30.9100,14674700
2012-05-31,33.8100,35.4800,29.6899,30.7100,33197200
2012-04-30,36.3000,38.0200,34.2000,37.8100,17748900
2012-03-30,38.7600,42.2086,35.2600,36.3000,24157000
2012-02-29,32.7000,39.8000,32.2300,38.4600,18492400
2012-01-31,34.5800,34.7500,30.9000,32.6500,13449200
2011-12-30,32.7700,35.3000,32.5000,33.9500,14151600
2011-11-30,31.3600,33.7000,30.3900,32.9400,16455000
2011-10-31,27.1600,33.0000,25.2900,32.0300,29448200
2011-09-30,27.6500,29.7400,26.0000,27.2500,20889500
2011-08-31,27.1400,28.4400,22.8400,27.7300,27255600
2011-07-29,25.2501,28.7400,25.0600,26.8700,13291300
2011-06-30,24.8500,25.8600,22.8700,25.2400,19206000
2011-05-31,18.5800,25.0499,18.3000,24.9200,27798600
2011-04-29,18.5000,18.8100,17.6901,18.5700,13378100
2011-03-31,16.4900,18.4900,15.8000,18.4300,29045200
2011-02-28,16.5000,17.6100,16.0600,16.8700,18365200
2011-01-31,16.1000,17.2800,15.8800,16.4000,15723500
2010-12-31,14.9700,16.2200,14.6700,15.9500,16820600
2010-11-30,14.9500,15.6700,13.9700,14.7700,17988800
2010-10-29,13.2700,15.7000,13.0000,14.8400,22698600
2010-09-30,12.9200,14.2150,12.9000,13.2200,11455000
2010-08-31,13.0400,13.5000,12.3500,12.8200,15462700
2010-07-30,11.2000,14.0000,10.6600,12.7900,19302300
2010-06-30,12.9600,13.4400,10.9200,11.3000,19875100
2010-05-28,15.5900,16.1400,12.2000,13.0000,31863700
2010-04-30,13.7400,16.3200,13.5900,15.4100,26009700
2010-03-31,12.6200,14.2600,12.5000,13.6400,33716300
2010-02-26,11.3800,12.7800,10.3800,12.4900,14075800
2010-01-29,8.5300,11.7000,8.4100,11.3000,22604700
2009-12-31,7.8800,8.7200,7.5700,8.3800,7178679
2009-11-30,7.4100,8.1350,7.0900,7.8700,6950000
2009-10-30,8.8200,9.3800,7.3300,7.3400,15338200
2009-09-30,8.0800,9.4000,7.6000,8.8400,5896400
2009-08-31,8.3000,8.4800,7.2500,8.0900,6863700
2009-07-31,7.5800,8.7200,7.2900,8.2200,11498900
2009-06-30,9.2000,9.9500,7.0500,7.4900,10153100
2009-05-29,9.2400,9.5700,7.9000,9.0600,13380200
2009-04-30,6.3900,10.0700,6.3900,9.4400,19165700
2009-03-31,6.7200,7.2900,5.6100,6.5500,12617600
2009-02-27,6.6100,7.2000,4.7600,6.8300,12055200
2009-01-30,4.7200,7.4300,4.5800,6.6900,11393000
2008-12-31,3.7600,4.8700,3.0600,4.7100,10012000
2008-11-28,5.9400,6.1700,2.6100,3.8600,8320800
2008-10-31,12.0300,12.0700,4.8100,5.9500,16804800
2008-09-30,13.8900,14.2000,11.2916,12.1400,10276800
2008-08-29,12.9400,14.1900,12.4100,13.4000,8649600
2008-07-31,11.3000,14.2000,9.8500,12.9600,14598300
2008-06-30,13.4700,13.9400,10.5800,11.5000,10899300
2008-05-30,13.2800,14.0700,12.5000,13.4600,5901800
2008-04-30,13.7200,14.4000,11.6800,13.2800,8215000
2008-03-31,13.2500,15.1800,12.6300,13.4900,10689800
2008-02-29,13.7300,14.3200,12.5200,13.2500,11519900
2008-01-31,13.2500,13.9600,11.3000,13.6100,13494400
2007-12-31,13.8050,14.0500,12.2500,13.2300,8350000
2007-11-30,15.2000,15.4600,13.1700,13.8600,13480600
2007-10-31,16.6400,17.4000,14.0900,15.4400,17008600
2007-09-28,17.7400,17.8800,16.3200,16.5900,7487900
2007-08-31,19.3000,19.6684,15.0600,17.5900,20728900
2007-07-31,18.4000,21.5800,18.1201,19.1500,14793300
2007-06-29,19.6200,19.9356,17.8905,18.2700,16894900
2007-05-31,32.3500,32.6500,18.9500,19.6200,23855000
2007-04-30,32.5000,35.0000,32.1500,32.2500,15210900
2007-03-30,30.3500,32.5300,30.1200,32.4700,9282100
2007-02-28,28.7000,32.4000,28.3000,30.8600,13493500
2007-01-31,27.8000,29.1000,27.5500,28.5700,8016600
2006-12-29,27.4700,28.5000,26.4000,28.0000,6993800
2006-11-30,27.2200,28.0600,25.8000,27.4600,6953200
2006-10-31,25.6700,27.4400,24.3100,27.1800,11384800
2006-09-29,24.5000,26.1100,23.9500,25.6500,7702200
2006-08-31,22.7500,24.7700,22.4000,24.4500,10443300
2006-07-31,24.6600,24.8400,21.0100,22.7400,13450800
2006-06-30,24.8000,25.0500,22.8400,24.7400,10359200
2006-05-31,26.3200,26.5800,23.4500,23.6800,9391100
2006-04-28,28.6000,28.9000,25.7000,26.3300,5366300
2006-03-31,25.5600,28.9000,25.4100,28.5500,9692200
2006-02-28,24.8500,26.4400,24.8400,25.5000,6823400
2006-01-31,24.3600,25.6800,23.6700,24.9100,9091300
2005-12-30,25.0300,25.4900,24.0000,24.2000,7295200
2005-11-30,23.8500,25.9000,23.5500,25.0000,8687300
2005-10-31,23.3200,24.8500,20.5600,23.9200,7367700
2005-09-30,22.9000,24.1500,21.2100,23.3200,6294300
2005-08-31,25.1600,25.9100,22.3700,23.0000,10266700
2005-07-29,22.3000,25.4900,21.7000,25.0200,6595300
2005-06-30,22.8900,23.1100,20.6000,22.2600,9329000
2005-05-31,18.0800,22.9800,18.0000,22.8900,13680200
2005-04-29,18.7500,19.2800,17.7700,18.1600,6198700
2005-03-31,17.0200,18.7700,17.0200,18.6900,4298500
2005-02-28,16.6100,17.8900,16.5000,17.0700,5583100
2005-01-31,17.7700,18.2900,16.4100,16.6800,5544200
2004-12-31,17.9400,19.0100,16.7500,17.8000,5312900
2004-11-30,16.4500,18.1900,16.1600,17.9500,4776100
2004-10-29,14.8000,16.6000,14.2500,16.4000,9111900
2004-09-30,14.2500,15.5300,13.6500,14.7000,9346800
2004-08-31,13.8000,14.2500,12.7500,14.2500,7084300
