date,open,high,low,close,adjusted_close,volume,dividend_amount,split_coefficient
2021-10-07,7.82,8.05,7.76,7.83,7.83,17821207,0.0000,1.0
2021-10-06,7.415,7.59,7.38,7.58,7.58,9937903,0.0000,1.0
2021-10-05,7.37,7.66,7.34,7.46,7.46,10142558,0.0000,1.0
2021-10-04,7.5,7.52,7.26,7.27,7.27,13424837,0.0000,1.0
2021-10-01,7.85,7.85,7.47,7.58,7.58,11035736,0.0000,1.0
2021-09-30,7.81,7.91,7.73,7.79,7.79,9125543,0.0000,1.0
2021-09-29,8.015,8.04,7.68,7.78,7.78,12408880,0.0000,1.0
2021-09-28,8.12,8.25,7.96,7.98,7.98,10149654,0.0000,1.0
2021-09-27,7.83,8.365,7.7,8.24,8.24,18464246,0.0000,1.0
2021-09-24,8.05,8.17,7.89,7.96,7.96,10850629,0.0000,1.0
2021-09-23,8.0,8.24,7.88,8.18,8.18,12149615,0.0000,1.0
2021-09-22,7.79,8.0397,7.7,7.96,7.96,14978908,0.0000,1.0
2021-09-21,7.85,7.88,7.59,7.61,7.61,18253142,0.0000,1.0
2021-09-20,8.0,8.14,7.58,7.75,7.75,26276381,0.0000,1.0
2021-09-17,8.29,8.3399,8.11,8.3,8.3,16467309,0.0000,1.0
2021-09-16,8.13,8.28,8.12,8.17,8.17,10722902,0.0000,1.0
2021-09-15,8.28,8.355,8.17,8.28,8.28,13986793,0.0000,1.0
2021-09-14,8.5,8.65,8.38,8.45,8.45,12195003,0.0000,1.0
2021-09-13,8.51,8.75,8.25,8.67,8.67,16135362,0.0000,1.0
2021-09-10,9.105,9.1979,8.53,8.55,8.55,20258925,0.0000,1.0
2021-09-09,8.82,9.19,8.79,9.0,9.0,15646030,0.0000,1.0
2021-09-08,9.51,9.535,8.765,8.98,8.98,36072268,0.0000,1.0
2021-09-07,9.16,10.18,9.15,9.69,9.69,48289617,0.0000,1.0
2021-09-03,9.11,9.6,8.93,9.02,9.02,44892392,0.0000,1.0
2021-09-02,9.25,9.33,8.72,8.81,8.81,25880252,0.0000,1.0
2021-09-01,8.35,9.29,8.29,9.2,9.2,43888078,0.0000,1.0
2021-08-31,8.25,8.3377,8.04,8.22,8.22,15134741,0.0000,1.0
2021-08-30,8.26,8.3199,7.9506,8.18,8.18,11947129,0.0000,1.0
2021-08-27,8.44,8.49,8.17,8.22,8.22,12428978,0.0000,1.0
2021-08-26,8.23,8.75,8.23,8.42,8.42,17374772,0.0000,1.0
2021-08-25,8.48,8.51,8.21,8.25,8.25,17082894,0.0000,1.0
2021-08-24,8.13,8.78,8.13,8.7,8.7,42159074,0.0000,1.0
2021-08-23,7.54,7.74,7.23,7.72,7.72,26666083,0.0000,1.0
2021-08-20,7.53,7.98,7.32,7.47,7.47,37932198,0.0000,1.0
2021-08-19,7.68,7.7,7.18,7.2,7.2,40774786,0.0000,1.0
2021-08-18,8.3,8.35,7.9,7.92,7.92,25355034,0.0000,1.0
2021-08-17,7.93,8.49,7.73,8.47,8.47,20568757,0.0000,1.0
2021-08-16,8.27,8.2873,7.9,8.11,8.11,12880971,0.0000,1.0
2021-08-13,8.71,8.82,7.925,8.32,8.32,21244414,0.0000,1.0
2021-08-12,8.85,8.98,8.67,8.81,8.81,10124854,0.0000,1.0
2021-08-11,9.29,9.3,8.83,8.83,8.83,14791921,0.0000,1.0
2021-08-10,9.43,9.64,9.16,9.17,9.17,12433578,0.0000,1.0
2021-08-09,9.3,9.8,9.15,9.54,9.54,15657916,0.0000,1.0
2021-08-06,9.7,9.77,9.275,9.31,9.31,18211906,0.0000,1.0
2021-08-05,9.53,9.56,9.28,9.33,9.33,15918867,0.0000,1.0
2021-08-04,9.85,10.19,9.7,9.72,9.72,12907279,0.0000,1.0
2021-08-03,10.01,10.19,9.65,10.08,10.08,22022948,0.0000,1.0
2021-08-02,9.82,10.45,9.75,10.38,10.38,22225620,0.0000,1.0
2021-07-30,9.75,10.3599,9.41,10.31,10.31,44403409,0.0000,1.0
2021-07-29,10.5,10.61,9.11,9.86,9.86,122870721,0.0000,1.0
2021-07-28,8.5,9.25,8.25,8.87,8.87,70124162,0.0000,1.0
2021-07-27,8.03,8.24,7.45,8.04,8.04,57732465,0.0000,1.0
2021-07-26,7.18,8.75,7.16,8.04,8.04,72846334,0.0000,1.0
2021-07-23,8.98,9.02,7.93,8.06,8.06,136944893,0.0000,1.0
2021-07-22,10.86,10.8601,10.17,10.2,10.2,59685146,0.0000,1.0
2021-07-21,11.18,11.64,11.03,11.5,11.5,15378116,0.0000,1.0
2021-07-20,11.16,11.38,10.69,11.21,11.21,21612112,0.0000,1.0
2021-07-19,11.54,11.62,11.03,11.06,11.06,37720435,0.0000,1.0
2021-07-16,11.86,12.36,11.77,11.97,11.97,28660864,0.0000,1.0
2021-07-15,12.7,13.42,12.17,12.36,12.36,38321924,0.0000,1.0
2021-07-14,12.51,13.35,11.97,12.62,12.62,99346826,0.0000,1.0
2021-07-13,11.32,12.43,11.22,12.42,12.42,64419688,0.0000,1.0
2021-07-12,11.73,11.97,11.12,11.16,11.16,46070471,0.0000,1.0
2021-07-09,11.79,12.25,11.06,12.03,12.03,109024015,0.0000,1.0
2021-07-08,11.18,11.48,11.0,11.21,11.21,77653425,0.0000,1.0
2021-07-07,11.99,12.18,11.5,11.91,11.91,135249379,0.0000,1.0
2021-07-06,11.78,12.63,11.58,12.49,12.49,225560274,0.0000,1.0
2021-07-02,14.96,15.83,14.6,15.53,15.53,101314461,0.0000,1.0
2021-07-01,15.6,16.9,15.0,16.4,16.4,150901887,0.0000,1.0
2021-06-30,16.65,18.01,14.1,14.14,14.14,288155496,0.0000,1.0
