date,open,high,low,close,adjusted_close,volume,dividend_amount,split_coefficient
2017-07-06,1.79,1.89,1.77,1.87,1.87,217673,0.0000,1.0
2017-07-05,1.8,1.83,1.68,1.79,1.79,523102,0.0000,1.0
2017-07-03,1.83,1.85,1.75,1.8,1.8,170698,0.0000,1.0
2017-06-30,1.83,1.85,1.78,1.8,1.8,265273,0.0000,1.0
2017-06-29,1.84,1.85,1.75,1.81,1.81,478829,0.0000,1.0
2017-06-28,1.81,1.92,1.75,1.84,1.84,1068626,0.0000,1.0
2017-06-27,1.82,1.9,1.78,1.78,1.78,361108,0.0000,1.0
2017-06-26,1.94,2.09,1.77,1.83,1.83,818176,0.0000,1.0
2017-06-23,2.01,2.07,1.9,1.91,1.91,2770591,0.0000,1.0
2017-06-22,1.8,2.07,1.72,2.01,2.01,1135763,0.0000,1.0
2017-06-21,1.56,1.81,1.5,1.79,1.79,983520,0.0000,1.0
2017-06-20,1.5,1.62,1.45,1.57,1.57,524346,0.0000,1.0
2017-06-19,1.45,1.55,1.36,1.52,1.52,1760341,0.0000,1.0
2017-06-16,1.35,1.49,1.32,1.45,1.45,980592,0.0000,1.0
2017-06-15,1.41,1.5,1.35,1.37,1.37,988725,0.0000,1.0
2017-06-14,1.45,1.458,1.41,1.41,1.41,363165,0.0000,1.0
2017-06-13,1.49,1.5,1.44,1.45,1.45,352934,0.0000,1.0
2017-06-12,1.56,1.65,1.48,1.48,1.48,526227,0.0000,1.0
2017-06-09,1.43,1.59,1.4,1.55,1.55,901005,0.0000,1.0
2017-06-08,1.4,1.52,1.37,1.4,1.4,441258,0.0000,1.0
2017-06-07,1.5,1.53,1.35,1.39,1.39,719780,0.0000,1.0
2017-06-06,1.47,1.56,1.41,1.49,1.49,340492,0.0000,1.0
2017-06-05,1.52,1.57,1.42,1.43,1.43,262861,0.0000,1.0
2017-06-02,1.43,1.52,1.38,1.5,1.5,366122,0.0000,1.0
2017-06-01,1.42,1.46,1.37,1.41,1.41,354878,0.0000,1.0
2017-05-31,1.5,1.5,1.35,1.4,1.4,607723,0.0000,1.0
2017-05-30,1.67,1.71,1.5,1.5,1.5,661531,0.0000,1.0
2017-05-26,1.44,1.77,1.44,1.66,1.66,1263318,0.0000,1.0
2017-05-25,1.35,1.41,1.34,1.41,1.41,480985,0.0000,1.0
2017-05-24,1.37,1.37,1.34,1.35,1.35,315055,0.0000,1.0
2017-05-23,1.41,1.41,1.26,1.36,1.36,600030,0.0000,1.0
2017-05-22,1.4,1.41,1.39,1.41,1.41,169079,0.0000,1.0
2017-05-19,1.44,1.45,1.39,1.4,1.4,223548,0.0000,1.0
2017-05-18,1.38,1.4,1.38,1.39,1.39,325000,0.0000,1.0
2017-05-17,1.38,1.53,1.37,1.39,1.39,451781,0.0000,1.0
2017-05-16,1.44,1.5,1.39,1.39,1.39,629455,0.0000,1.0
2017-05-15,1.47,1.49,1.4,1.43,1.43,1086363,0.0000,1.0
2017-05-12,1.52,1.52,1.45,1.46,1.46,212649,0.0000,1.0
2017-05-11,1.49,1.54,1.45,1.5,1.5,163779,0.0000,1.0
2017-05-10,1.53,1.55,1.46,1.49,1.49,93357,0.0000,1.0
2017-05-09,1.51,1.518,1.45,1.49,1.49,119966,0.0000,1.0
2017-05-08,1.56,1.62,1.44,1.5,1.5,169649,0.0000,1.0
